image_id,healthy,multiple_diseases,rust,scab
Test_828,5.068771e-05,0.0008667173,0.99778676,0.0012957387
Test_829,5.5685837e-06,0.013959757,1.1794534e-06,0.9860335
Test_830,3.7977088e-06,2.6931342e-05,0.9999684,7.79725e-07
Test_831,3.9141898e-05,5.8246515e-06,0.99985516,9.9878576e-05
Test_832,0.9999479,1.0946616e-05,2.4958747e-05,1.6213513e-05
Test_833,1.2865555e-05,9.383982e-05,0.99989295,3.2849647e-07
Test_834,7.422059e-06,0.0014278903,0.99854976,1.4875743e-05
Test_835,4.530336e-07,2.3937188e-05,0.99997544,1.7032806e-07
Test_836,0.74497753,0.18422298,0.06664492,0.004154602
Test_837,0.008175613,0.0015672907,0.0014354931,0.9888216
Test_838,0.014652929,0.09610306,0.007856731,0.8813874
Test_839,6.4868146e-07,0.00092844217,0.9990709,1.615798e-08
Test_840,2.833752e-06,4.101374e-06,0.9999901,2.932599e-06
Test_841,3.1414147e-05,0.0020864264,2.2532392e-06,0.99788
Test_842,0.9998975,8.590468e-06,6.554174e-05,2.8410428e-05
Test_843,2.4106976e-06,0.00086488784,0.9991327,9.116032e-09
Test_844,0.00297,0.0005311813,0.22224936,0.7742494
Test_845,2.4559624e-06,6.0396765e-06,0.9999908,6.6897866e-07
Test_846,0.5837263,0.008077531,0.008739297,0.3994569
Test_847,0.00068877306,0.025779719,0.9724922,0.0010392606
Test_848,3.055421e-05,8.881721e-06,0.99980396,0.00015659031
Test_849,0.04497417,0.001729834,0.0003611226,0.9529348
Test_850,2.9497167e-07,9.002832e-06,0.9999895,1.2036629e-06
Test_851,0.0010459372,0.00012755107,0.00011151642,0.9987149
Test_852,1.8491742e-06,2.9455281e-05,0.99996746,1.1758684e-06
Test_853,4.7634617e-06,3.0566895e-05,0.9999387,2.5998232e-05
Test_854,7.2656117e-06,6.3919244e-05,2.0313648e-06,0.9999268
Test_855,0.012455507,0.0018710558,4.2188116e-05,0.9856312
Test_856,0.9350309,0.047025092,0.017160937,0.00078302604
Test_857,1.3297474e-06,6.734383e-06,0.9999913,5.529384e-07
Test_858,2.4380537e-05,0.00013043944,0.9998042,4.0965293e-05
Test_859,0.0011799188,0.020601843,0.017175997,0.96104234
Test_860,0.9997273,4.3265236e-06,0.00019649361,7.184392e-05
Test_861,1.2548334e-07,6.9688074e-05,0.99992883,1.3402287e-06
Test_862,4.361413e-06,0.0012085092,0.998776,1.1124137e-05
Test_863,0.00081124314,0.9126647,0.043832496,0.042691555
Test_864,0.0041194926,0.0028974924,0.96825635,0.024726575
Test_865,4.9955764e-07,2.5598705e-05,0.9999739,4.951024e-08
Test_866,0.0012171688,0.00019411535,0.99855345,3.5287307e-05
Test_867,0.08857117,0.05293004,0.02523713,0.83326167
Test_868,6.906439e-06,3.0426467e-05,0.9999621,5.7165465e-07
Test_869,0.0106207775,0.024347426,0.00021941513,0.96481234
Test_870,0.0613441,0.004679085,6.8954505e-05,0.93390787
Test_871,0.00014916176,0.00047295226,6.334582e-05,0.99931455
Test_872,0.00045546578,0.079499975,0.00023852767,0.9198061
Test_873,0.00046083063,0.0012611415,1.1474946e-05,0.9982666
Test_874,0.031846773,0.34660545,0.0011267136,0.6204211
Test_875,5.2824445e-05,0.034492455,1.7764918e-05,0.96543705
Test_876,4.8318634e-05,0.005392691,6.5308427e-07,0.99455833
Test_877,0.9993631,3.25455e-05,0.00021884206,0.0003855082
Test_878,0.9994254,5.873856e-05,0.000104954044,0.00041086818
Test_879,0.0008352758,0.035264853,0.96232265,0.0015772339
Test_880,9.456693e-08,2.8689241e-05,0.99997115,8.6795716e-08
Test_881,1.5357082e-05,0.00045174378,0.9995147,1.8233683e-05
Test_882,0.0012971772,0.005828163,0.9850059,0.0078686355
Test_883,0.0053850305,0.115420386,0.1002257,0.7789689
Test_884,0.9700188,0.002854141,0.025690103,0.0014369873
Test_885,0.98967034,0.00017918015,0.0037473605,0.006403102
Test_886,0.9977412,4.0794654e-05,0.00095101725,0.0012669574
Test_887,0.69702065,0.085305676,0.21761252,6.113989e-05
Test_888,1.303009e-06,0.0004607931,0.99953794,1.630264e-08
Test_889,2.6050777e-06,1.9828945e-05,0.99997556,2.0271095e-06
Test_890,4.9174523e-06,0.0010976413,0.99889356,3.94051e-06
Test_891,4.386083e-05,5.4348166e-06,4.938177e-07,0.9999502
Test_892,1.9077486e-06,4.686956e-05,0.99994695,4.33338e-06
Test_893,0.003750978,0.6567436,0.3345505,0.004955016
Test_894,8.4548253e-07,5.6993773e-05,8.819917e-06,0.99993336
Test_895,0.99976164,3.1493068e-06,4.535644e-05,0.00018994245
Test_896,0.3334731,0.0001816383,0.002048554,0.6642967
Test_897,0.99976784,7.387716e-05,2.056784e-05,0.0001377011
Test_898,0.008384716,0.01564608,0.0021621692,0.9738071
Test_899,6.741823e-07,1.437138e-06,0.9999896,8.1943435e-06
Test_900,1.6757669e-05,0.0007462451,6.543584e-07,0.99923646
Test_901,5.9094156e-05,0.18568835,0.8139059,0.00034669347
Test_902,0.9999764,6.266987e-06,6.8795594e-06,1.044345e-05
Test_903,1.8890502e-08,1.6739472e-06,0.99999833,8.713226e-09
Test_904,0.99991703,4.4182443e-06,4.7135487e-05,3.14567e-05
Test_905,5.890263e-05,0.0017520464,0.99777967,0.00040938187
Test_906,0.00057222496,0.0007108407,0.9894364,0.009280488
Test_907,0.40038747,0.007068978,0.010990398,0.58155316
Test_908,0.00021625713,0.0010244229,5.2480896e-06,0.998754
Test_909,0.9998367,2.7214677e-05,8.962623e-05,4.647411e-05
Test_910,7.438682e-07,0.0015062172,0.9984931,5.141676e-08
Test_911,3.074708e-05,0.06168437,1.2887472e-05,0.93827206
Test_912,5.2372948e-06,0.0027309947,0.9972607,3.1040508e-06
Test_913,1.8929927e-06,3.6138357e-05,0.99996126,7.2213425e-07
Test_914,1.0311439e-05,1.6913038e-05,2.2839179e-06,0.99997056
Test_915,0.01285529,0.029304428,0.9571635,0.0006767569
Test_916,0.0016494048,0.016641725,0.0012567242,0.98045224
Test_917,0.010800817,0.04576375,0.93986857,0.0035668418
Test_918,6.5610215e-07,0.0003276284,0.9996716,1.3460846e-07
Test_919,0.021857243,0.9002695,0.001609813,0.0762634
Test_920,5.083104e-07,1.5969896e-05,0.9999833,2.7470756e-07
Test_921,0.0012131043,0.0022439843,4.78181e-05,0.99649507
Test_922,0.9998467,2.1421426e-06,8.3186686e-05,6.791462e-05
Test_923,0.0033072743,0.002024638,0.99454933,0.00011881227
Test_924,0.0004570663,0.04106028,0.00044698064,0.95803565
Test_925,0.99965835,1.4633234e-06,0.00013874048,0.00020145063
Test_926,1.2418737e-06,5.113063e-06,0.99999344,2.5161594e-07
Test_927,0.9987478,0.00015707128,0.0010487769,4.6344365e-05
Test_928,2.574159e-05,0.0008927706,0.99871075,0.00037073263
Test_929,0.007132212,0.10402188,4.1430605e-05,0.8888045
Test_930,0.00012100153,0.99808913,4.6640063e-05,0.0017432234
Test_931,0.9941943,0.005673079,0.00011277144,1.9845009e-05
Test_932,0.00021501764,0.8338107,0.16592419,5.0102903e-05
Test_933,0.99982435,1.5257636e-05,7.738291e-05,8.303209e-05
Test_934,0.00015025288,0.005502827,0.9943288,1.818411e-05
Test_935,1.5284619e-05,0.00028472286,0.9996706,2.9494317e-05
Test_936,0.00023379098,0.00011834376,1.5999187e-05,0.9996319
Test_937,0.000100730234,8.180251e-06,0.9998468,4.424235e-05
Test_938,0.0061891964,0.009834744,0.0010806,0.9828955
Test_939,0.99964404,1.8848285e-05,0.0003218052,1.5294112e-05
Test_940,4.0203868e-05,0.00057159393,7.6017077e-06,0.9993806
Test_941,0.0012718997,0.002165846,1.7292266e-05,0.9965449
Test_942,0.07536708,0.51647633,0.00062358583,0.40753296
Test_943,1.939855e-07,8.2456745e-06,0.9999906,9.3674436e-07
Test_944,0.00070437737,0.000848916,0.99803454,0.00041209854
Test_945,0.9998945,1.2508213e-05,3.4894136e-05,5.8096273e-05
Test_946,0.00030615728,5.7281144e-05,0.9980135,0.0016230308
Test_947,0.0006078889,0.00033343365,1.7052005e-05,0.9990416
Test_948,0.99750865,8.688247e-06,0.0022855778,0.00019702509
Test_949,0.9995499,0.00032723474,1.9997346e-05,0.000102836006
Test_950,3.8968788e-06,0.00010043322,5.775965e-07,0.9998951
Test_951,0.00017347871,0.05200026,0.94743645,0.0003897246
Test_952,0.00036224254,0.05405511,1.2361944e-05,0.9455703
Test_953,6.3615944e-06,3.5476119e-06,2.2012648e-06,0.99998796
Test_954,0.99987197,2.4722995e-05,5.1740506e-05,5.159997e-05
Test_955,0.9999243,3.2595233e-06,2.1183389e-05,5.131548e-05
Test_956,0.00712132,0.002546274,1.4181018e-05,0.9903182
Test_957,0.04500649,0.009066759,0.0007663009,0.94516045
Test_958,6.686764e-05,0.06323227,2.2276048e-05,0.9366786
Test_959,1.0048147e-05,9.453965e-06,0.9999782,2.276518e-06
Test_960,7.317941e-06,9.832028e-07,0.9999908,8.094735e-07
Test_961,0.8823313,0.001999793,0.0026185191,0.11305036
Test_962,0.03070259,0.008775181,0.9103468,0.05017551
Test_963,0.9996941,1.3823478e-05,0.00020629488,8.581217e-05
Test_964,0.0007808494,6.440116e-05,0.99915373,1.0644944e-06
Test_965,0.9997116,0.00028084757,4.242002e-06,3.2381909e-06
Test_966,0.023066085,0.15939571,0.8141292,0.0034090835
Test_967,3.047191e-06,0.000103603015,0.99989295,3.0034397e-07
Test_968,0.00014060213,2.228614e-06,0.9992268,0.00063033064
Test_969,5.9026595e-05,7.189169e-06,0.9999167,1.7037248e-05
Test_970,0.99971527,0.00024885367,1.7480703e-05,1.8403216e-05
Test_971,0.0006313894,0.0043760575,2.364956e-05,0.99496895
Test_972,6.9853563e-06,1.10965275e-05,0.9999809,8.9548246e-07
Test_973,6.801651e-06,0.020664062,0.9793132,1.5907051e-05
Test_974,0.52729285,0.028142504,0.010084932,0.43447968
Test_975,0.9998559,2.1349375e-05,2.4328307e-05,9.8474025e-05
Test_976,2.5794661e-06,6.308438e-05,0.99992883,5.4769916e-06
Test_977,0.00036791156,0.72000384,7.460924e-05,0.27955365
Test_978,4.5311114e-07,4.332299e-06,0.999995,1.9457555e-07
Test_979,0.99979323,2.7906638e-06,3.1155552e-05,0.00017292726
Test_980,0.0057917032,0.024735775,0.0039819116,0.9654906
Test_981,0.00032571866,1.3788961e-05,1.3673346e-05,0.9996468
Test_982,0.9992939,3.974793e-06,0.00035548612,0.00034666
Test_983,0.00047390428,0.4256066,0.55469,0.019229522
Test_984,1.4575813e-06,0.0007478224,3.8405997e-08,0.9992507
Test_985,9.162651e-06,0.956624,0.03163319,0.011733724
Test_986,4.56571e-06,0.022696588,2.6888216e-07,0.97729856
Test_987,2.0671433e-09,0.9999969,2.2835643e-08,3.1078696e-06
Test_988,0.9997985,9.7002385e-06,3.068068e-05,0.00016124951
Test_989,0.99948764,6.2658664e-06,0.00011344346,0.00039262374
Test_990,0.015401994,0.9128893,0.0691604,0.0025483016
Test_991,4.9474755e-05,0.54039675,0.45459104,0.004962732
Test_992,0.021140521,0.001319178,0.0005274624,0.9770129
Test_993,0.67886573,0.16142645,0.0447882,0.11491963
Test_994,0.4524492,0.000404798,0.071269,0.47587702
Test_995,0.0013077118,0.37222537,0.6245109,0.0019560098
Test_996,3.2443438e-07,0.00013826987,0.99986136,2.466989e-08
Test_997,0.00026485813,7.661764e-05,0.9985776,0.001080868
Test_998,2.618758e-06,7.015951e-06,0.99999,3.372435e-07
Test_999,3.555484e-07,5.0660236e-07,0.99999917,3.2495954e-08
Test_1000,0.0032473956,0.0027569581,0.9616139,0.0323817
Test_1001,0.036088914,0.004962468,0.0008448703,0.95810384
Test_1002,6.00042e-07,1.5352585e-05,0.9999838,1.9337982e-07
Test_1003,9.431952e-05,0.24766052,6.423426e-05,0.752181
Test_1004,0.001625855,0.0004923883,2.9992503e-05,0.99785185
Test_1005,0.9997758,0.00012345535,6.139055e-05,3.9325263e-05
Test_1006,0.00014937125,0.0032704482,0.9959015,0.0006785692
Test_1007,0.0041667395,0.008052699,0.00082131807,0.9869593
Test_1008,0.9970716,0.00012858436,0.00057559274,0.0022241701
Test_1009,0.11051083,0.013978882,0.8568581,0.018652208
Test_1010,3.8520757e-05,4.9288068e-05,0.9998827,2.9462817e-05
Test_1011,6.3887754e-08,1.4107768e-05,0.9999858,5.3809764e-08
Test_1012,0.00057707366,0.0003455442,3.4044326e-05,0.9990433
Test_1013,1.6332153e-07,3.2440666e-06,0.99999654,3.776438e-08
Test_1014,4.187609e-06,2.6253154e-05,0.999967,2.575349e-06
Test_1015,0.9947121,0.0018532855,6.733794e-05,0.0033673113
Test_1016,6.2457134e-06,1.6841705e-06,0.9998872,0.00010476249
Test_1017,2.3449036e-07,2.982954e-06,0.9999968,4.734864e-08
Test_1018,0.00023635679,4.892537e-05,4.439249e-06,0.99971026
Test_1019,3.3150013e-06,2.1236423e-05,0.99995184,2.3587621e-05
Test_1020,0.0021295343,1.9516783e-06,0.99108887,0.0067795934
Test_1021,0.0006438742,0.001173538,0.99650335,0.0016792868
Test_1022,4.6642264e-05,0.0001038951,0.99981874,3.0803232e-05
Test_1023,0.9998535,4.589544e-05,4.0719853e-05,5.9870632e-05
Test_1024,0.9996697,0.00010492125,0.00013783183,8.762361e-05
Test_1025,5.467977e-05,0.0003949598,1.0265485e-05,0.9995401
Test_1026,0.9997141,5.039665e-05,0.00016785815,6.75887e-05
Test_1027,1.6145766e-06,8.674906e-05,2.7253297e-08,0.99991167
Test_1028,0.9994524,0.00013516335,0.0001965404,0.00021595396
Test_1029,0.99974304,0.00013456694,8.636357e-05,3.5979934e-05
Test_1030,0.9799274,7.267084e-05,0.019587766,0.00041214126
Test_1031,1.1942937e-05,0.0003056411,8.978341e-06,0.9996735
Test_1032,4.347252e-05,0.0048029674,5.716753e-07,0.99515295
Test_1033,2.6174013e-07,2.2995777e-05,0.99997675,1.336744e-08
Test_1034,8.339278e-06,0.00040798177,0.9995055,7.819863e-05
Test_1035,0.0049293884,0.0015388292,0.99352586,5.881392e-06
Test_1036,0.99800867,8.300574e-05,0.0018607578,4.7545327e-05
Test_1037,0.042819973,0.006814323,0.9360635,0.014302191
Test_1038,0.00013124698,0.023350617,1.5507288e-05,0.97650266
Test_1039,3.0560393e-06,0.006927663,1.1897454e-06,0.9930681
Test_1040,0.032445446,0.022298625,0.00034300436,0.9449129
Test_1041,4.936577e-07,0.0018933269,0.99810576,4.0051845e-07
Test_1042,4.1393858e-05,0.0010254004,0.99893206,1.2360445e-06
Test_1043,6.8304853e-06,0.0013250603,0.9986664,1.6894581e-06
Test_1044,0.7346747,0.08808727,0.0014481503,0.17578991
Test_1045,0.004706194,1.6042655e-05,0.9556354,0.039642315
Test_1046,0.1848904,0.4178808,0.015099076,0.38212973
Test_1047,0.99904484,0.0005531999,0.00031023,9.1751404e-05
Test_1048,6.410068e-05,0.0009864572,1.2677659e-06,0.99894816
Test_1049,2.3751747e-05,0.0018592146,4.41888e-05,0.99807286
Test_1050,7.611767e-07,0.00071414484,0.99928457,5.44656e-07
Test_1051,0.014114166,0.04316902,0.0001414915,0.9425754
Test_1052,0.021281855,0.06340476,0.0015708342,0.91374254
Test_1053,8.0450144e-07,1.4451703e-05,0.9999846,6.0200584e-08
Test_1054,0.99991894,1.2549011e-05,1.8667275e-05,4.9886323e-05
Test_1055,8.047761e-05,0.2615847,1.1722634e-05,0.7383231
Test_1056,0.00020384586,0.000992112,0.9988035,6.160078e-07
Test_1057,0.09819439,0.016503735,0.00031585628,0.884986
Test_1058,0.9992669,2.4294322e-05,7.369333e-05,0.00063504634
Test_1059,0.010411948,0.046302754,0.015550743,0.9277346
Test_1060,0.00012886747,5.567972e-05,2.1458789e-05,0.99979407
Test_1061,0.9960173,0.0009233924,0.00040782779,0.002651527
Test_1062,0.9997985,6.0505918e-06,5.552153e-05,0.000139961
Test_1063,4.9847887e-07,2.5927295e-05,0.99997306,5.0396096e-07
Test_1064,0.0010420813,0.008064907,1.3839546e-05,0.99087924
Test_1065,0.99953496,4.296829e-06,0.000103754835,0.00035701663
Test_1066,0.001304705,4.7438458e-05,4.8456193e-05,0.99859935
Test_1067,0.011713404,0.14383642,0.09386657,0.7505835
Test_1068,0.00030115596,0.7867535,5.7568344e-05,0.21288782
Test_1069,2.0745527e-05,0.000104449304,0.99987257,2.2299266e-06
Test_1070,0.7464375,0.010235736,0.19766198,0.045664765
Test_1071,7.087485e-05,0.0018056505,0.9980489,7.4636715e-05
Test_1072,0.0019730884,0.75413007,6.5292275e-05,0.24383152
Test_1073,5.2346855e-05,0.03906329,2.8003476e-06,0.9608816
Test_1074,9.662098e-06,1.3101924e-05,0.99996436,1.2919381e-05
Test_1075,2.9681335e-08,0.00011726034,0.9998827,1.2514692e-08
Test_1076,0.8773473,0.078144774,0.00033748997,0.044170447
Test_1077,0.99945253,1.1948044e-05,0.000114188515,0.00042138994
Test_1078,2.6898806e-06,0.00010778239,0.9998815,8.03643e-06
Test_1079,3.6196461e-06,4.7761132e-05,0.9999471,1.602631e-06
Test_1080,0.99638903,0.0010490561,0.002447971,0.000114027236
Test_1081,0.00019236439,0.038150188,0.9616052,5.228794e-05
Test_1082,0.0001511386,7.494758e-05,0.00038072176,0.9993931
Test_1083,0.9998605,6.347888e-06,0.0001255269,7.600399e-06
Test_1084,1.22936535e-05,0.11560009,0.884355,3.254449e-05
Test_1085,8.97063e-07,0.0057396865,2.8465593e-08,0.99425936
Test_1086,3.3535225e-06,0.00074373494,0.9992526,2.2119302e-07
Test_1087,9.255882e-06,0.9985416,0.0010135864,0.0004356104
Test_1088,2.245359e-06,0.00011721717,0.9998779,2.6047267e-06
Test_1089,0.00012598152,0.36834377,9.571529e-05,0.63143456
Test_1090,0.98993605,3.6991027e-05,0.0042166873,0.005810372
Test_1091,0.99968004,2.4806284e-05,0.00024497125,5.0250863e-05
Test_1092,0.99839467,0.0013840584,1.3816088e-05,0.00020747496
Test_1093,4.6202313e-05,2.525977e-05,2.253558e-05,0.99990594
Test_1094,0.99970526,2.2771483e-05,0.00013340943,0.00013852608
Test_1095,5.472549e-05,3.6665977e-05,4.860954e-06,0.9999037
Test_1096,0.004055342,0.0077330563,2.8559507e-05,0.9881831
Test_1097,0.9996699,1.8250292e-05,0.00025252637,5.9336064e-05
Test_1098,0.49931887,0.0045030117,0.0026300289,0.4935481
Test_1099,3.8591284e-06,0.00026885673,4.1349376e-06,0.99972314
Test_1100,4.0655905e-06,0.00077773514,0.9991943,2.381906e-05
Test_1101,0.9990983,4.876984e-06,0.0006999091,0.000196979
Test_1102,1.953834e-06,2.6912236e-05,0.9999558,1.5412066e-05
Test_1103,0.048082616,0.30077282,0.044570465,0.6065741
Test_1104,0.052190345,0.18809171,0.0017027638,0.75801516
Test_1105,8.849828e-06,0.000659654,1.4785726e-06,0.99933004
Test_1106,0.9999217,1.3618483e-05,3.0526964e-05,3.418238e-05
Test_1107,0.00018658696,0.0029090876,0.99677557,0.0001288002
Test_1108,0.99287647,0.0004951677,0.005604009,0.0010242305
Test_1109,0.6848352,0.0025526755,0.31219006,0.00042207082
Test_1110,1.9490603e-06,3.5856312e-05,0.99996054,1.6123843e-06
Test_1111,4.4849166e-06,1.9109211e-05,0.9999763,1.6098214e-07
Test_1112,0.99991417,2.6400576e-05,3.8328046e-05,2.1203687e-05
Test_1113,2.3116616e-05,0.0006716216,0.9992843,2.0932235e-05
Test_1114,3.7392638e-05,2.445072e-07,0.99996066,1.6123413e-06
Test_1115,7.0126234e-06,6.485128e-06,0.99997056,1.5933761e-05
Test_1116,0.00013218576,4.5981542e-05,0.99818844,0.0016334458
Test_1117,0.9993868,6.637786e-05,5.05152e-05,0.0004963701
Test_1118,5.9735567e-07,1.6667651e-05,0.99998105,1.646074e-06
Test_1119,1.1564035e-05,0.001846551,5.20633e-07,0.9981414
Test_1120,0.04992477,0.21389554,0.736151,2.868047e-05
Test_1121,2.8900338e-05,0.283564,0.71596736,0.00043968536
Test_1122,2.8576153e-05,0.00021276466,2.482648e-06,0.99975616
Test_1123,0.9998167,8.690247e-06,0.00012593217,4.8714297e-05
Test_1124,2.9566658e-05,2.2567222e-06,0.9997991,0.00016909598
Test_1125,0.312865,0.006427062,0.006364091,0.6743438
Test_1126,0.99982554,3.0463276e-05,6.988419e-05,7.413375e-05
Test_1127,3.6932997e-05,0.0038627493,3.469775e-05,0.9960657
Test_1128,2.4926057e-06,8.723669e-06,0.9999845,4.234921e-06
Test_1129,1.4000674e-06,4.1141398e-06,0.9999927,1.8120361e-06
Test_1130,1.4884371e-06,0.0017721836,7.2680643e-07,0.9982256
Test_1131,0.99983406,1.4048049e-05,0.00013464506,1.717294e-05
Test_1132,0.07785232,0.84891915,0.00048696907,0.07274159
Test_1133,0.970237,0.000685574,0.00022628323,0.028851168
Test_1134,0.00036256222,0.0047161914,0.98443836,0.010482844
Test_1135,0.9994073,0.00012620252,0.0002272044,0.00023935146
Test_1136,2.3353945e-05,0.0005666653,1.4671033e-06,0.9994086
Test_1137,0.22421691,0.20814565,0.0043404726,0.563297
Test_1138,0.00026167737,0.034457352,4.404274e-05,0.96523696
Test_1139,0.009219871,0.03661017,0.9422986,0.011871312
Test_1140,0.028565057,0.41581967,0.005866379,0.54974896
Test_1141,2.1199288e-05,0.00015699748,7.596921e-07,0.9998211
Test_1142,0.0001784364,0.0017220966,0.998058,4.141874e-05
Test_1143,6.55126e-05,0.008286783,0.99107575,0.00057190575
Test_1144,4.7919195e-07,3.907107e-05,0.99995995,4.7938573e-07
Test_1145,0.023310376,0.9613931,0.002941864,0.012354596
Test_1146,3.9817027e-07,1.5296004e-05,0.999984,2.6838794e-07
Test_1147,1.3358161e-05,1.4979303e-05,2.307829e-06,0.99996936
Test_1148,0.0046884115,0.035081744,0.95106184,0.009167951
Test_1149,0.00090855785,0.9936991,0.004805684,0.00058661797
Test_1150,0.0034772651,0.009833581,0.0006691692,0.9860199
Test_1151,0.9991761,1.8268785e-05,0.000706893,9.873808e-05
Test_1152,0.99412715,0.005393709,0.0004486676,3.0469077e-05
Test_1153,0.0039252248,0.00044108398,0.00065821555,0.99497557
Test_1154,3.4463608e-06,0.00027504237,0.9996978,2.3765766e-05
Test_1155,3.2584344e-06,9.315859e-08,0.99999654,8.6164846e-08
Test_1156,0.001574772,0.009584018,0.0009147615,0.9879265
Test_1157,8.262171e-06,0.0026882207,6.559366e-07,0.9973028
Test_1158,0.0031535644,0.06832348,0.79424506,0.13427785
Test_1159,2.4920319e-06,0.000119871314,0.99987614,1.45084e-06
Test_1160,0.9997738,1.0273801e-05,0.00019411845,2.1864227e-05
Test_1161,3.9538536e-06,3.4026198e-05,0.9999589,3.1108527e-06
Test_1162,1.5808047e-06,0.00042557615,1.8833873e-07,0.9995726
Test_1163,0.9992735,0.0005249813,0.00016801203,3.3495573e-05
Test_1164,3.1326988e-06,4.0009654e-05,0.9999435,1.3401747e-05
Test_1165,3.608879e-05,0.0009097605,0.9985287,0.00052545976
Test_1166,0.01719781,0.98139244,9.75004e-05,0.0013122159
Test_1167,1.9511306e-06,0.008209956,0.9917818,6.4103247e-06
Test_1168,1.4048614e-07,1.9647108e-05,0.9999802,8.117693e-09
Test_1169,0.0006807883,0.0008546331,2.3422768e-05,0.99844116
Test_1170,0.0069899918,0.07074277,0.92173094,0.0005363383
Test_1171,0.00013057886,7.456817e-05,1.2536438e-05,0.9997824
Test_1172,0.9970392,0.00016819782,0.000103014434,0.0026896885
Test_1173,0.0004130471,0.26218018,7.806759e-06,0.737399
Test_1174,0.00050620985,0.00041445481,8.597515e-05,0.99899334
Test_1175,1.9029624e-08,3.5834462e-05,0.9999641,4.03985e-09
Test_1176,0.00097269384,0.08165174,0.002406949,0.9149686
Test_1177,0.99994326,1.7098775e-05,2.9908228e-05,9.809219e-06
Test_1178,0.99991,2.00538e-06,5.3184333e-05,3.4842167e-05
Test_1179,4.411336e-07,2.4563874e-06,0.9999969,2.0600606e-07
Test_1180,0.8851455,0.005993519,0.00208851,0.10677249
Test_1181,1.824377e-05,0.0013293643,0.99864775,4.6599343e-06
Test_1182,0.011605412,0.0022174781,0.00018605126,0.98599106
Test_1183,0.00014343916,0.0027104968,0.00022534984,0.9969208
Test_1184,1.3275547e-06,6.3609053e-07,0.9999975,5.6436625e-07
Test_1185,0.0010550815,0.00056233024,0.0035778112,0.9948047
Test_1186,4.4916123e-05,0.00087841245,0.9990275,4.92e-05
Test_1187,4.5672936e-05,8.6842614e-05,1.3460674e-06,0.9998661
Test_1188,0.34022087,0.22322944,5.550187e-05,0.43649426
Test_1189,0.0041087293,0.04670732,0.005736221,0.9434477
Test_1190,5.441239e-05,0.00029784793,0.9996438,3.9726824e-06
Test_1191,0.00078908383,0.0013569468,4.9193237e-05,0.9978047
Test_1192,3.4309933e-06,1.1157068e-06,0.9999951,3.9511073e-07
Test_1193,0.0020458743,0.6317092,0.33855435,0.027690599
Test_1194,0.9997756,0.0001103168,0.00011002713,3.978704e-06
Test_1195,0.9999131,2.2531517e-06,6.7217145e-05,1.7394186e-05
Test_1196,1.7031656e-05,0.00047013472,5.2123155e-06,0.99950755
Test_1197,0.00010672672,0.010592309,1.3099005e-05,0.98928785
Test_1198,8.91322e-09,7.403311e-06,0.9999925,1.6765439e-07
Test_1199,2.9849642e-07,2.4329904e-05,0.99997485,4.7870304e-07
Test_1200,0.00035926214,0.13433857,0.86517555,0.00012661333
Test_1201,0.0006193598,0.005875176,7.5352786e-05,0.9934302
Test_1202,0.20631202,0.02432642,0.0073556895,0.7620058
Test_1203,0.9995937,1.3749453e-05,6.756632e-05,0.0003250618
Test_1204,0.097599626,0.01149255,0.8092484,0.081659526
Test_1205,1.4202551e-06,2.971613e-07,0.99999714,1.1413856e-06
Test_1206,1.9014264e-05,1.5585205e-06,0.9999782,1.188549e-06
Test_1207,1.0252894e-05,0.010315827,3.0878948e-06,0.9896708
Test_1208,4.7203204e-05,0.0005406215,2.9838861e-06,0.9994092
Test_1209,3.8278517e-06,0.0005578707,0.9994381,1.3408483e-07
Test_1210,5.0661483e-06,0.00013116105,1.5017009e-06,0.9998622
Test_1211,9.7601114e-05,0.23572733,2.5459397e-06,0.76417255
Test_1212,0.04936309,0.08275578,0.02940278,0.83847827
Test_1213,0.00020712109,0.0040606195,1.7077635e-05,0.9957152
Test_1214,2.1072405e-05,7.755888e-05,1.0954299e-06,0.99990034
Test_1215,0.00014012125,0.00290474,2.562881e-06,0.99695253
Test_1216,3.6104975e-08,3.837557e-06,0.99999607,6.952398e-08
Test_1217,0.0023248973,0.0010762177,0.00025387903,0.996345
Test_1218,3.8207345e-06,0.000219076,2.8269706e-06,0.9997743
Test_1219,1.5336274e-06,4.0184947e-05,0.9999578,4.5201577e-07
Test_1220,0.0002400284,0.29559577,0.00038929406,0.7037749
Test_1221,0.99823016,0.0016296809,0.0001373576,2.8524355e-06
Test_1222,4.5012475e-05,0.00027512386,0.9988512,0.00082860043
Test_1223,0.8992405,2.2654522e-05,0.014864718,0.08587213
Test_1224,8.522892e-05,0.77872723,0.22117795,9.583985e-06
Test_1225,2.7246213e-06,0.0002498816,0.99974614,1.187059e-06
Test_1226,6.4949056e-08,0.00011661585,0.9998827,6.40277e-07
Test_1227,7.623709e-05,4.1212297e-05,0.9998524,3.0187528e-05
Test_1228,0.17901284,0.00027443538,0.8191999,0.0015128261
Test_1229,0.997288,0.00039974536,0.00053747057,0.0017748653
Test_1230,0.0010640005,0.00019233442,0.99847287,0.0002707561
Test_1231,0.999912,3.411062e-06,2.8850764e-05,5.569989e-05
Test_1232,0.99957174,0.00030360094,5.4098695e-05,7.058587e-05
Test_1233,1.9491235e-06,0.010250533,0.98974717,2.9829724e-07
